70932923826538.08,597678190433578.9
135706749480167.39,608087688610648.6
240950701213774.72,696124859664732.5
67426192453669.79,629361514888946.9
20008513091113.473,446109346374146.1
68680113640947.48,401400523663567.75
62243109150744.62,604399869645394.9
86567349321121.66,537542103317785.2
49455334651296.51,675120266623925.0
314774127611467.2,690742387287557.4
