49184202364592.25,328636136156854.56
88017361506654.94,341526248328298.25
155663525529518.56,352879601771864.5
64772684974710.66,258524235244918.0
32492772425821.523,280921859560281.3
140240494046965.78,301016174568068.8
9768705464950.03,326490579557238.9
26741925798444.617,355933892363129.5
121758070555941.17,305454929881293.3
70450100077180.08,270483131886581.4
