11253050086585.387,6819416456967.707
20926724722421.95,6819416456967.707
9476252704492.959,6819416456967.707
17767973820924.297,6819416456967.707
17175708026893.486,6819416456967.707
4540704420902.875,6819416456967.707
6120079871651.701,6819416456967.707
13227269400021.418,6819416456967.707
7304611459713.321,6819416456967.707
7107189528369.719,6819416456967.707
